user_id,country,signup_date,subscription_plan,signup_channel,churn_date
451,Italy,2024-08-19,Free,Organic Search,2024-10-31
452,Italy,2024-08-04,Premium Family,Organic Search,2024-11-18
453,USA,2024-02-16,Free,Influencer Referral,2024-07-06
454,UK,2023-08-10,Premium Family,App Store,2024-03-23
455,Italy,2024-03-26,Free,Influencer Referral,2025-04-05
456,Italy,2024-03-10,Free,Organic Search,2025-01-15
457,France,2023-09-29,Free,Social Media Ads,2024-09-17
458,Italy,2024-04-10,Free,App Store,2024-10-02
459,Brazil,2024-07-02,Free,App Store,2024-08-22
460,Germany,2023-09-12,Premium Individual,Organic Search,2024-09-07
461,UK,2024-05-16,Premium Individual,Social Media Ads,2025-05-28
462,Germany,2023-09-26,Premium Individual,Influencer Referral,2024-06-22
463,Italy,2024-05-26,Free,App Store,2024-12-21
464,France,2024-01-15,Premium Individual,Influencer Referral,2024-03-27
465,UK,2023-08-03,Free,Social Media Ads,2024-06-17
466,Germany,2024-08-21,Free,App Store,2025-09-16
467,Italy,2023-10-06,Premium Family,Organic Search,2024-05-03
468,Italy,2024-03-26,Premium Individual,Organic Search,2025-01-17
469,UK,2023-10-12,Free,App Store,2023-12-15
470,Brazil,2024-08-08,Free,Social Media Ads,2024-12-03
471,Germany,2024-05-22,Premium Student,App Store,2025-02-06
472,Germany,2024-06-17,Free,Social Media Ads,2024-11-08
473,USA,2024-01-20,Premium Individual,Influencer Referral,2024-03-27
474,Brazil,2024-02-03,Premium Individual,Organic Search,2024-08-25
475,Italy,2024-04-10,Premium Individual,Organic Search,2025-02-01
476,France,2024-06-09,Free,Organic Search,2024-07-17
477,Brazil,2024-07-04,Premium Family,Social Media Ads,2024-12-14
478,Brazil,2023-08-08,Free,Influencer Referral,2024-08-03
479,Italy,2024-04-22,Premium Student,Organic Search,2024-06-08
480,USA,2023-09-13,Premium Individual,App Store,2023-11-11
481,Germany,2023-11-24,Free,App Store,2024-11-28
482,UK,2024-06-27,Premium Family,Organic Search,2024-09-28
483,Brazil,2023-11-09,Free,Influencer Referral,2024-06-28
484,Brazil,2024-06-14,Premium Student,Social Media Ads,2025-01-28
485,France,2024-02-02,Premium Student,App Store,2024-10-11
486,UK,2023-11-02,Free,Organic Search,2024-09-21
487,USA,2023-12-12,Premium Student,App Store,2024-09-06
488,Italy,2024-02-29,Free,Social Media Ads,2025-03-12
489,France,2024-06-02,Free,App Store,2025-02-23
490,Brazil,2024-03-30,Premium Student,Influencer Referral,2024-06-10
491,UK,2024-08-08,Free,App Store,2025-04-16
492,France,2024-07-13,Premium Individual,Organic Search,2024-08-17
493,UK,2024-05-28,Premium Individual,App Store,2024-11-15
494,France,2024-03-29,Premium Family,App Store,2025-01-11
495,Germany,2023-11-24,Premium Student,Organic Search,2024-12-13
496,UK,2024-01-13,Free,Influencer Referral,2024-05-22
497,Germany,2023-09-17,Free,Social Media Ads,2023-11-21
498,USA,2023-12-28,Free,Organic Search,2024-03-15
499,USA,2024-08-05,Free,Influencer Referral,2025-01-31
500,Germany,2024-01-18,Premium Family,Organic Search,2024-02-18
501,France,2023-09-15,Premium Individual,Influencer Referral,2024-02-10
502,Italy,2024-04-17,Free,App Store,2025-05-08
503,USA,2024-08-20,Premium Individual,App Store,2025-01-30
504,France,2024-07-12,Free,App Store,2025-05-09
505,UK,2023-11-18,Premium Individual,App Store,2024-02-12
506,Italy,2024-01-29,Premium Individual,Organic Search,2024-07-04
507,Germany,2024-02-29,Premium Student,App Store,2024-09-20
508,Italy,2023-11-08,Premium Individual,Social Media Ads,2024-07-16
509,Germany,2023-11-16,Free,Influencer Referral,2024-07-02
510,UK,2023-11-03,Premium Family,Social Media Ads,2024-10-27
511,Italy,2024-09-01,Premium Student,Influencer Referral,2025-09-23
512,Brazil,2024-05-25,Premium Student,App Store,2025-05-27
513,Germany,2024-07-02,Free,Influencer Referral,2025-05-05
514,Italy,2024-06-22,Premium Student,Social Media Ads,2025-02-04
515,France,2024-08-18,Premium Individual,App Store,2025-05-26
516,USA,2023-09-12,Free,App Store,2024-09-23
517,France,2024-07-18,Premium Family,Organic Search,2025-04-18
518,UK,2023-08-27,Free,Influencer Referral,2024-07-02
519,Germany,2024-02-07,Free,Social Media Ads,2024-10-29
520,France,2024-03-25,Premium Student,Organic Search,2024-11-12
521,Italy,2023-12-22,Premium Family,App Store,2024-06-22
522,France,2023-09-28,Premium Family,Influencer Referral,2024-03-17
523,UK,2023-10-16,Free,Organic Search,2024-04-05
524,UK,2024-06-25,Premium Individual,App Store,2025-07-06
525,France,2023-12-06,Free,Influencer Referral,2024-02-28
526,UK,2023-12-03,Premium Individual,App Store,2024-03-14
527,Italy,2024-08-04,Premium Individual,Social Media Ads,2025-02-05
528,USA,2023-09-27,Premium Student,Organic Search,2024-05-15
529,Germany,2024-08-01,Premium Individual,Organic Search,2024-10-18
530,Italy,2024-08-03,Free,Organic Search,2024-10-21
531,Brazil,2024-03-27,Free,Organic Search,2024-08-24
532,Italy,2023-10-06,Free,Social Media Ads,2023-12-24
533,Brazil,2023-10-02,Premium Student,Organic Search,2024-08-23
534,USA,2023-11-22,Free,Organic Search,2024-01-13
535,Italy,2024-03-18,Premium Individual,Organic Search,2025-02-20
536,Germany,2023-10-01,Premium Individual,Social Media Ads,2024-02-22
537,Germany,2024-01-30,Free,Influencer Referral,2024-10-24
538,Italy,2023-09-16,Free,Social Media Ads,2024-08-06
539,UK,2024-03-04,Premium Individual,Social Media Ads,2024-08-15
540,France,2023-08-09,Premium Family,App Store,2023-11-15
541,Germany,2024-05-10,Premium Student,Organic Search,2025-03-19
542,UK,2023-08-23,Premium Individual,Influencer Referral,2024-07-26
543,Germany,2023-10-17,Premium Individual,Organic Search,2024-05-24
544,France,2023-10-09,Free,App Store,2024-11-09
545,Italy,2024-06-28,Premium Individual,Organic Search,2025-04-28
546,France,2023-08-22,Premium Individual,Social Media Ads,2024-04-02
547,USA,2024-01-19,Free,App Store,2024-12-04
548,France,2024-03-24,Free,Social Media Ads,2025-02-08
549,USA,2024-02-23,Premium Individual,Influencer Referral,2024-12-04
550,Italy,2024-04-29,Premium Student,Influencer Referral,2025-01-31
551,Brazil,2024-06-17,Premium Family,App Store,2025-05-23
552,UK,2024-01-05,Free,Influencer Referral,2024-07-23
553,Germany,2024-06-27,Free,Influencer Referral,2025-02-08
554,Italy,2023-12-06,Free,Social Media Ads,2024-04-19
555,Germany,2024-08-28,Premium Student,Influencer Referral,2025-02-03
556,UK,2024-02-18,Premium Individual,Social Media Ads,2024-11-22
557,France,2024-05-21,Free,App Store,2025-04-21
558,UK,2024-07-16,Free,Organic Search,2024-11-08
559,UK,2024-06-13,Premium Individual,Social Media Ads,2025-07-13
560,Germany,2024-07-06,Premium Individual,App Store,2024-12-19
561,Italy,2024-03-02,Free,Social Media Ads,2024-12-10
562,USA,2023-08-18,Free,Social Media Ads,2023-11-13
563,France,2024-02-14,Free,Social Media Ads,2024-12-23
564,France,2023-10-12,Premium Student,Organic Search,2024-06-11
565,Germany,2024-07-21,Free,Social Media Ads,2025-04-05
566,Germany,2023-11-03,Free,Organic Search,2024-02-01
567,France,2023-10-31,Free,App Store,2024-06-25
568,Germany,2023-11-08,Free,Social Media Ads,2024-09-29
569,USA,2024-04-14,Premium Student,Influencer Referral,2024-08-21
570,Brazil,2024-03-16,Premium Family,Social Media Ads,2024-10-07
571,France,2024-08-14,Premium Individual,App Store,2025-04-04
572,UK,2024-01-14,Premium Family,Social Media Ads,2024-11-03
573,Germany,2023-11-21,Free,Social Media Ads,2024-09-03
574,Brazil,2023-08-20,Premium Student,Social Media Ads,2024-03-05
575,USA,2023-08-03,Premium Individual,Social Media Ads,2024-02-21
576,Germany,2023-12-28,Free,Influencer Referral,2024-11-08
577,UK,2024-08-05,Premium Student,Social Media Ads,2024-09-09
578,France,2024-02-26,Free,Social Media Ads,2025-02-17
579,Italy,2024-07-23,Free,Influencer Referral,2025-01-09
580,UK,2023-09-10,Premium Individual,Social Media Ads,2024-03-31
581,Brazil,2023-09-07,Premium Student,Organic Search,2023-11-28
582,USA,2024-06-29,Free,Social Media Ads,2024-12-12
583,UK,2023-09-12,Free,Influencer Referral,2024-04-03
584,France,2023-08-21,Premium Student,Social Media Ads,2024-06-12
585,Germany,2024-01-09,Premium Individual,Organic Search,2024-12-14
586,USA,2024-08-04,Premium Individual,Influencer Referral,2025-08-26
587,Germany,2024-05-02,Premium Individual,Social Media Ads,2025-05-05
588,Italy,2023-09-09,Free,Influencer Referral,2023-12-13
589,Italy,2024-06-30,Premium Individual,App Store,2025-01-19
590,France,2024-07-03,Free,Social Media Ads,2025-05-05
591,UK,2024-06-16,Premium Family,App Store,2025-04-05
592,Italy,2024-07-27,Premium Student,Organic Search,2024-08-27
593,Italy,2023-11-04,Free,Organic Search,2024-10-14
594,Italy,2024-08-26,Premium Individual,Organic Search,2025-09-23
595,Italy,2023-12-07,Free,App Store,2024-12-31
596,France,2024-06-16,Premium Family,Influencer Referral,2025-05-06
597,UK,2024-03-19,Premium Individual,Social Media Ads,2024-12-14
598,USA,2024-06-07,Free,App Store,2025-06-22
599,Italy,2024-04-08,Free,Organic Search,2024-05-14
600,Germany,2024-04-13,Free,Social Media Ads,2024-06-21
601,Brazil,2024-04-03,Premium Individual,Social Media Ads,2025-01-03
602,Germany,2024-06-07,Premium Family,App Store,2024-07-25
603,Brazil,2024-05-22,Premium Family,Social Media Ads,2024-10-16
604,Germany,2023-09-23,Premium Individual,Organic Search,2024-04-01
605,Brazil,2024-06-26,Premium Student,App Store,2025-05-22
606,USA,2024-03-02,Premium Individual,Influencer Referral,2024-04-22
607,France,2023-12-08,Free,App Store,2024-11-15
608,USA,2024-02-22,Free,Organic Search,2024-04-12
609,USA,2024-08-21,Premium Student,Influencer Referral,2025-07-01
610,USA,2024-07-09,Premium Individual,Social Media Ads,2024-09-10
611,USA,2024-06-29,Free,Social Media Ads,2025-05-19
612,Germany,2024-02-02,Premium Individual,Organic Search,2024-03-25
613,USA,2024-06-09,Free,Social Media Ads,2025-06-16
614,Germany,2024-01-02,Free,Organic Search,2024-03-08
615,Italy,2024-05-01,Premium Individual,App Store,2024-11-16
616,USA,2024-04-12,Premium Individual,Organic Search,2024-09-24
617,UK,2023-11-08,Premium Student,Social Media Ads,2024-05-04
618,USA,2023-11-15,Free,Social Media Ads,2024-06-17
619,Italy,2023-08-25,Premium Individual,Influencer Referral,2024-07-11
620,Italy,2023-09-25,Premium Student,Social Media Ads,2023-12-02
621,USA,2024-01-21,Free,Social Media Ads,2024-03-02
622,Italy,2024-02-08,Free,App Store,2024-11-01
623,USA,2023-10-06,Free,Influencer Referral,2023-11-12
624,USA,2024-01-14,Free,App Store,2024-09-24
625,France,2024-03-29,Premium Individual,Organic Search,2024-06-10
626,USA,2023-11-02,Free,Organic Search,2024-03-20
627,Brazil,2023-12-14,Premium Individual,Organic Search,2024-07-31
628,Brazil,2023-12-26,Premium Individual,Influencer Referral,2024-05-16
629,Germany,2024-02-19,Premium Family,App Store,2024-09-22
630,France,2023-12-25,Free,Influencer Referral,2025-01-22
631,UK,2024-05-21,Premium Family,Influencer Referral,2024-11-23
632,UK,2023-12-09,Premium Individual,Organic Search,2024-04-28
633,Italy,2024-01-21,Premium Individual,App Store,2024-04-22
634,Italy,2023-12-30,Premium Individual,Organic Search,2024-12-29
635,Italy,2023-10-13,Free,Organic Search,2024-11-03
636,UK,2024-05-01,Premium Individual,App Store,2024-08-14
637,France,2023-11-03,Premium Individual,Organic Search,2024-01-19
638,France,2023-11-27,Premium Student,Influencer Referral,2024-03-02
639,Brazil,2024-06-13,Premium Student,Organic Search,2025-04-12
640,Italy,2024-08-14,Free,Social Media Ads,2025-07-28
641,Germany,2024-04-25,Free,Influencer Referral,2024-06-03
642,USA,2024-08-01,Premium Individual,Influencer Referral,2025-04-12
643,Brazil,2024-07-07,Premium Individual,Organic Search,2025-02-17
644,Germany,2024-02-09,Premium Family,Organic Search,2024-12-18
645,Germany,2024-06-04,Free,Social Media Ads,2025-04-03
646,USA,2023-12-10,Premium Family,Social Media Ads,2024-08-08
647,Brazil,2024-02-01,Free,Social Media Ads,2024-08-06
648,Germany,2024-03-02,Free,Social Media Ads,2025-03-26
649,UK,2024-08-19,Free,App Store,2025-01-02
650,France,2024-07-05,Premium Individual,Influencer Referral,2024-08-14
651,UK,2024-02-12,Free,Influencer Referral,2024-12-29
652,UK,2024-04-18,Free,Social Media Ads,2024-07-12
653,France,2023-10-20,Premium Family,Social Media Ads,2024-09-05
654,Italy,2024-06-17,Free,Organic Search,2024-08-27
655,Italy,2024-03-09,Free,Organic Search,2025-03-24
656,Brazil,2024-03-01,Free,Influencer Referral,2024-12-04
657,USA,2024-06-02,Premium Individual,Organic Search,2025-06-22
658,UK,2024-04-10,Premium Individual,Organic Search,2024-09-03
659,Brazil,2023-08-29,Free,App Store,2024-02-27
660,USA,2023-11-24,Free,Social Media Ads,2024-10-10
661,Italy,2023-10-10,Free,Organic Search,2024-09-20
662,Brazil,2024-05-20,Premium Individual,App Store,2024-08-03
663,France,2023-08-15,Free,Social Media Ads,2024-03-10
664,Brazil,2023-10-20,Premium Student,Organic Search,2024-02-12
665,Germany,2024-03-26,Free,Organic Search,2024-08-30
666,Brazil,2024-05-04,Premium Individual,App Store,2024-06-27
667,UK,2024-02-18,Premium Individual,Organic Search,2024-10-01
668,Italy,2024-07-10,Free,App Store,2025-08-11
669,France,2024-08-02,Premium Family,Social Media Ads,2025-06-27
670,Italy,2023-09-22,Premium Individual,Social Media Ads,2024-07-13
671,Italy,2024-08-16,Premium Student,Influencer Referral,2024-09-16
672,Italy,2024-04-02,Premium Individual,Influencer Referral,2024-06-11
673,UK,2024-04-11,Free,Social Media Ads,2025-01-13
674,USA,2023-09-08,Free,Influencer Referral,2024-06-03
675,Italy,2024-04-05,Free,Organic Search,2024-06-16
676,Germany,2024-05-17,Free,Influencer Referral,2024-11-25
677,Germany,2024-03-20,Premium Individual,Organic Search,2025-04-06
678,UK,2023-09-03,Premium Individual,App Store,2024-09-05
679,USA,2024-02-26,Premium Family,Social Media Ads,2024-12-01
680,Italy,2024-08-09,Premium Family,App Store,2024-10-27
681,UK,2024-05-16,Premium Individual,App Store,2024-09-13
682,UK,2023-09-24,Free,App Store,2023-11-03
683,UK,2024-08-18,Premium Individual,App Store,2024-11-07
684,Germany,2024-08-18,Premium Family,App Store,2024-11-12
685,Brazil,2023-10-07,Premium Individual,Social Media Ads,2024-10-06
686,UK,2024-06-16,Premium Individual,Influencer Referral,2025-06-27
687,Germany,2024-01-10,Free,Influencer Referral,2024-11-27
688,Germany,2024-03-25,Free,Organic Search,2025-04-02
689,UK,2024-01-26,Premium Student,Influencer Referral,2024-09-20
690,Germany,2024-06-09,Premium Individual,Social Media Ads,2024-08-03
691,Germany,2024-09-02,Free,Influencer Referral,2025-07-21
692,Italy,2024-06-14,Free,Influencer Referral,2025-01-23
693,Italy,2024-08-07,Premium Individual,Influencer Referral,2024-10-23
694,France,2024-08-13,Free,Social Media Ads,2025-05-23
695,Brazil,2023-09-06,Free,Influencer Referral,2024-01-08
696,France,2023-11-10,Free,Social Media Ads,2023-12-11
697,France,2024-05-15,Free,Social Media Ads,2024-07-25
698,Italy,2024-03-24,Free,Influencer Referral,2024-04-29
699,Brazil,2023-08-21,Free,Organic Search,2024-03-05
700,Germany,2023-09-08,Free,Organic Search,2023-11-01
701,Brazil,2024-02-25,Free,App Store,2024-10-21
702,France,2024-04-03,Free,App Store,2025-01-18
703,USA,2023-10-07,Free,Social Media Ads,2024-08-02
704,Brazil,2023-10-08,Free,Influencer Referral,2024-10-19
705,France,2023-09-21,Premium Student,Organic Search,2024-10-10
706,Brazil,2024-03-13,Free,Organic Search,2024-05-07
707,Brazil,2023-08-04,Premium Individual,Influencer Referral,2024-01-08
708,Italy,2024-03-16,Premium Individual,Influencer Referral,2024-06-07
709,France,2024-02-07,Premium Individual,Organic Search,2024-06-27
710,France,2024-02-03,Free,Organic Search,2024-08-23
711,France,2024-04-28,Premium Family,Influencer Referral,2025-04-12
712,Germany,2024-02-26,Free,Organic Search,2024-09-06
713,France,2024-05-18,Free,Organic Search,2024-09-16
714,Brazil,2024-06-01,Free,Organic Search,2024-09-17
715,Brazil,2024-08-03,Premium Individual,Social Media Ads,2025-06-07
716,UK,2024-06-15,Free,App Store,2024-09-27
717,France,2024-02-24,Free,Social Media Ads,2024-12-16
718,France,2024-02-13,Free,Organic Search,2024-05-04
719,France,2023-11-03,Free,Social Media Ads,2024-12-02
720,France,2024-03-27,Free,App Store,2024-07-27
721,France,2023-09-25,Premium Individual,Influencer Referral,2024-10-25
722,UK,2024-08-07,Free,Organic Search,2025-07-14
723,Brazil,2024-07-04,Premium Individual,App Store,2025-02-19
724,Italy,2023-09-17,Free,App Store,2024-04-03
725,France,2024-06-10,Free,Social Media Ads,2024-10-22
726,UK,2023-09-16,Premium Family,Influencer Referral,2024-09-19
727,France,2024-05-15,Premium Individual,Influencer Referral,2025-05-27
728,Germany,2023-09-05,Premium Student,Social Media Ads,2024-08-11
729,France,2024-02-12,Free,Organic Search,2025-01-17
730,Brazil,2024-04-20,Premium Individual,Influencer Referral,2024-12-01
731,UK,2024-05-18,Premium Individual,Influencer Referral,2024-12-27
732,USA,2024-01-15,Premium Individual,Influencer Referral,2024-12-14
733,Germany,2024-08-03,Premium Student,Organic Search,2025-03-25
734,USA,2024-06-05,Free,App Store,2024-09-03
735,France,2023-10-23,Premium Individual,Influencer Referral,2023-12-03
736,USA,2024-04-25,Premium Individual,Social Media Ads,2025-01-17
737,Brazil,2024-05-19,Premium Individual,App Store,2025-05-26
738,Germany,2023-12-12,Free,Organic Search,2024-12-23
739,USA,2024-05-22,Premium Student,Influencer Referral,2024-11-01
740,USA,2024-07-25,Premium Individual,App Store,2025-04-10
741,UK,2024-06-22,Free,Social Media Ads,2025-03-03
742,UK,2024-06-01,Premium Individual,Social Media Ads,2024-12-29
743,USA,2024-04-10,Free,Social Media Ads,2024-12-18
744,France,2023-11-17,Free,Influencer Referral,2024-08-15
745,Italy,2024-06-14,Free,Influencer Referral,2024-08-22
746,Brazil,2023-12-24,Premium Individual,Influencer Referral,2024-03-13
747,Italy,2024-02-29,Free,App Store,2024-06-27
748,Italy,2023-12-04,Premium Individual,Influencer Referral,2024-04-20
749,Brazil,2023-12-04,Premium Family,App Store,2024-09-08
750,Italy,2023-10-03,Premium Family,Organic Search,2024-02-03
751,Italy,2024-08-19,Premium Student,App Store,2025-06-15
752,USA,2023-09-29,Free,Organic Search,2023-12-11
753,Italy,2023-09-04,Premium Student,Organic Search,2024-04-29
754,USA,2024-08-09,Free,Influencer Referral,2025-05-27
755,USA,2024-03-10,Free,Influencer Referral,2025-01-21
756,USA,2024-01-23,Premium Individual,Influencer Referral,2024-10-13
757,France,2024-05-21,Premium Student,Influencer Referral,2025-03-31
758,Brazil,2024-01-01,Premium Student,Influencer Referral,2024-12-18
759,France,2023-09-21,Free,App Store,2024-05-18
760,USA,2024-05-18,Premium Individual,Organic Search,2025-03-02
