stream_id,user_id,track_id,platform_id,listen_date,listen_hour,device_type,connection_type,stream_source,is_skipped,is_liked,listen_duration_sec,royalty_cost,revenue_generated
3257,35409,60,3,2024-04-05,20,Mobile Android,Wifi,Search,False,False,178,0.00141,0.00207
3267,21433,27,1,2024-10-08,8,Tablet,Cellular,Editorial,False,False,245,0.00109,0.0016
3316,21896,98,4,2024-07-11,16,Smart Speaker,Wifi,Editorial,False,False,108,0.00571,0.00839
3326,22624,8,2,2024-03-29,14,Smart Speaker,Wifi,Algorithmic,True,False,26,0.0,0.00157
3349,36289,57,1,2024-05-12,9,Mobile iOS,Wifi,Search,False,True,181,0.0039,0.00573
3386,3377,94,4,2024-09-12,5,Desktop,Offline,Search,False,False,165,0.00281,0.00413
3409,14962,38,3,2024-12-02,21,Tablet,Wifi,Editorial,False,False,169,0.00423,0.00622
3411,25815,63,1,2024-12-22,23,Mobile Android,Cellular,Search,False,False,186,0.00266,0.00391
3428,38995,3,3,2024-06-20,7,Mobile iOS,Cellular,Editorial,True,False,15,0.0,0.00156
3434,23350,22,1,2024-06-04,14,Mobile Android,Wifi,Algorithmic,False,False,167,0.00129,0.00189
3435,12067,88,1,2024-09-16,3,Mobile iOS,Wifi,Editorial,True,False,6,0.0,0.00758
3438,11815,49,1,2024-01-21,1,Tablet,Cellular,Algorithmic,False,False,245,0.00287,0.00422
3456,7189,51,3,2024-01-08,15,Desktop,Cellular,Algorithmic,False,False,182,0.00428,0.00629
3475,13267,23,1,2024-12-24,1,Mobile Android,Cellular,Search,False,True,193,0.00138,0.00203
3541,24721,13,4,2024-03-14,12,Mobile iOS,Wifi,Algorithmic,False,False,166,0.00606,0.00891
3543,7955,87,2,2024-06-24,19,Desktop,Cellular,Algorithmic,True,False,26,0.0,0.00731
3549,38095,65,4,2024-05-26,13,Smart Speaker,Cellular,Search,False,False,115,0.00473,0.00696
3555,10761,49,4,2024-05-05,20,Mobile iOS,Cellular,Search,False,False,249,0.00366,0.00538
3567,9625,1,2,2024-12-21,8,Mobile Android,Cellular,Search,False,True,136,0.00124,0.00182
3581,44695,55,1,2024-01-22,10,Desktop,Wifi,Search,False,True,169,0.00149,0.00219
3586,25330,75,4,2024-11-27,19,Tablet,Cellular,Search,True,False,18,0.0,0.00152
3612,24641,2,1,2024-05-16,2,Mobile Android,Wifi,Search,False,False,188,0.00135,0.00198
3630,15689,25,3,2024-06-21,19,Smart Speaker,Wifi,Editorial,False,False,104,0.00108,0.00159
3639,38588,19,2,2024-11-03,1,Smart Speaker,Cellular,Search,True,False,26,0.0,0.00398
3649,43107,40,1,2024-09-19,14,Mobile Android,Cellular,Search,False,False,269,0.00562,0.00826
3654,34308,49,4,2024-01-13,17,Tablet,Wifi,Algorithmic,False,True,262,0.0067,0.00986
3660,26429,20,2,2024-03-21,22,Mobile Android,Cellular,Search,False,False,222,0.00426,0.00627
3685,40276,98,3,2024-04-12,4,Mobile iOS,Wifi,Editorial,False,False,134,0.0012,0.00176
3698,41266,79,4,2024-08-02,14,Smart Speaker,Wifi,Search,False,False,166,0.00142,0.00209
3700,37717,74,4,2024-12-11,7,Desktop,Cellular,Search,False,False,122,0.00395,0.00581
3727,3810,38,3,2024-07-29,23,Tablet,Wifi,Algorithmic,True,False,11,0.0,0.00631
3739,19514,19,1,2024-11-08,3,Desktop,Cellular,Search,False,False,232,0.00114,0.00168
3740,16738,48,1,2024-08-13,20,Mobile iOS,Cellular,Search,False,False,229,0.00376,0.00553
3741,41281,37,4,2024-02-09,8,Mobile Android,Cellular,Algorithmic,False,False,115,0.00131,0.00192
3747,36279,13,3,2024-10-05,22,Desktop,Wifi,Search,True,False,28,0.0,0.00914
3761,27935,53,2,2024-07-12,18,Mobile Android,Wifi,Editorial,True,True,17,0.0,0.00715
3784,30135,77,1,2024-12-30,10,Smart Speaker,Wifi,Search,False,False,204,0.0039,0.00573
3802,22806,67,3,2024-04-24,7,Mobile iOS,Wifi,Algorithmic,True,False,5,0.0,0.00563
3814,15916,29,4,2024-09-04,2,Desktop,Cellular,Search,False,False,113,0.00109,0.0016
3821,973,16,4,2024-11-21,7,Desktop,Offline,Algorithmic,True,False,23,0.0,0.00194
3835,29497,65,4,2024-07-10,11,Mobile iOS,Wifi,Search,False,True,108,0.00119,0.00175
3840,27009,100,4,2024-06-03,16,Smart Speaker,Wifi,Editorial,False,False,290,0.00558,0.00821
3841,7189,9,3,2024-03-03,10,Tablet,Wifi,Algorithmic,False,False,257,0.00614,0.00903
3848,24055,15,3,2024-08-10,16,Desktop,Wifi,Search,False,False,100,0.00665,0.00978
3861,27997,54,1,2024-10-23,3,Mobile Android,Wifi,Search,True,False,14,0.0,0.00193
3884,22547,54,3,2024-06-22,9,Smart Speaker,Wifi,Search,False,False,171,0.00122,0.0018
3892,42522,62,1,2024-07-19,16,Mobile iOS,Wifi,Search,False,False,202,0.00477,0.00701
3903,20150,1,4,2024-03-03,6,Desktop,Cellular,Search,False,False,148,0.00116,0.0017
3907,38594,60,3,2024-08-04,14,Mobile Android,Offline,Editorial,True,False,25,0.0,0.00597
3915,36664,57,1,2024-09-01,15,Desktop,Cellular,Search,False,False,145,0.00539,0.00793
3923,4411,66,3,2024-05-31,16,Desktop,Cellular,Algorithmic,False,False,144,0.00424,0.00623
3927,41731,16,1,2024-05-17,17,Mobile Android,Cellular,Algorithmic,True,False,7,0.0,0.00212
3931,7652,48,4,2024-04-09,16,Mobile iOS,Cellular,Search,True,False,8,0.0,0.00182
3934,9869,10,2,2024-11-15,22,Mobile Android,Offline,Editorial,False,False,112,0.00513,0.00755
3939,44688,15,2,2024-08-17,5,Tablet,Cellular,Editorial,False,False,106,0.00384,0.00564
3940,38689,98,1,2024-10-28,15,Smart Speaker,Cellular,Algorithmic,True,False,18,0.0,0.00183
3950,21061,84,1,2024-01-09,12,Desktop,Wifi,Algorithmic,False,False,280,0.00512,0.00753
3971,23075,80,4,2024-07-15,14,Mobile iOS,Cellular,Algorithmic,True,False,12,0.0,0.00185
3978,21635,11,2,2024-09-01,10,Mobile Android,Offline,Search,False,False,158,0.00433,0.00637
3981,2830,41,2,2024-08-26,9,Smart Speaker,Wifi,Search,False,False,166,0.00275,0.00405
3999,31598,78,3,2024-06-06,12,Tablet,Offline,Search,True,False,3,0.0,0.0044
4002,36656,6,3,2024-06-09,13,Mobile Android,Cellular,Algorithmic,False,False,271,0.00135,0.00199
4021,42276,59,3,2024-12-21,16,Smart Speaker,Offline,Algorithmic,False,False,197,0.00596,0.00877
4045,39059,38,2,2024-07-02,8,Mobile iOS,Offline,Algorithmic,False,False,127,0.00657,0.00966
4047,25430,4,4,2024-02-19,11,Desktop,Wifi,Editorial,False,False,202,0.00273,0.00402
4060,31409,63,4,2024-09-06,22,Tablet,Wifi,Search,False,False,263,0.0044,0.00647
4064,24161,7,4,2024-12-29,6,Desktop,Wifi,Algorithmic,False,False,230,0.00301,0.00443
4075,37126,2,3,2024-01-29,11,Mobile iOS,Wifi,Search,False,False,201,0.00511,0.00752
4095,3353,4,4,2024-12-09,10,Mobile Android,Wifi,Search,False,False,249,0.00143,0.00211
4097,44915,17,1,2024-09-24,13,Smart Speaker,Wifi,Editorial,True,False,12,0.0,0.0018
4098,30163,20,1,2024-11-08,11,Mobile Android,Wifi,Algorithmic,False,False,156,0.00381,0.0056
4103,22667,1,1,2024-11-29,21,Mobile iOS,Wifi,Algorithmic,True,False,3,0.0,0.00203
4121,23312,2,4,2024-04-15,21,Smart Speaker,Wifi,Search,False,False,164,0.00135,0.00198
4123,44979,55,4,2024-04-10,5,Tablet,Wifi,Search,True,False,10,0.0,0.00164
4126,24638,20,1,2024-04-28,2,Desktop,Offline,Editorial,False,True,174,0.00423,0.00622
4130,25256,70,3,2024-06-03,20,Smart Speaker,Wifi,Algorithmic,False,False,123,0.00439,0.00646
4132,35696,52,3,2024-11-09,16,Mobile Android,Cellular,Search,False,False,129,0.00574,0.00844
4145,16252,99,3,2024-03-14,4,Smart Speaker,Wifi,Editorial,False,False,202,0.00321,0.00472
4158,16935,7,2,2024-06-21,22,Tablet,Cellular,Search,True,False,19,0.0,0.00144
4173,26150,24,1,2024-08-17,22,Mobile iOS,Wifi,Algorithmic,True,False,25,0.0,0.00142
4175,19391,10,4,2024-12-15,19,Desktop,Wifi,Algorithmic,False,False,102,0.00143,0.0021
4210,41670,60,3,2024-06-17,18,Desktop,Wifi,Search,False,False,153,0.00405,0.00595
4212,29350,69,1,2024-12-15,15,Smart Speaker,Wifi,Algorithmic,False,False,175,0.00098,0.00144
4221,11262,30,3,2024-02-09,4,Mobile iOS,Cellular,Search,True,False,19,0.0,0.00136
4245,7036,6,3,2024-06-01,6,Mobile iOS,Wifi,Search,False,False,204,0.00099,0.00146
4249,42919,75,2,2024-04-08,20,Desktop,Cellular,Search,False,False,266,0.00284,0.00418
4260,14787,6,3,2024-01-22,4,Desktop,Wifi,Algorithmic,True,False,9,0.0,0.00401
4278,29756,48,2,2024-05-05,9,Mobile Android,Wifi,Algorithmic,True,False,22,0.0,0.00638
4279,14189,14,2,2024-12-28,6,Smart Speaker,Wifi,Algorithmic,False,True,190,0.005,0.00735
4280,13032,33,4,2024-03-18,21,Mobile iOS,Cellular,Search,False,False,155,0.00146,0.00215
4282,8048,5,4,2024-11-23,13,Mobile iOS,Offline,Editorial,False,False,141,0.00147,0.00216
4283,19571,88,1,2024-07-18,16,Smart Speaker,Cellular,Search,False,False,159,0.00433,0.00637
4284,28473,100,1,2024-06-21,19,Tablet,Cellular,Algorithmic,False,False,310,0.00416,0.00612
4285,30452,15,4,2024-09-07,20,Mobile Android,Wifi,Algorithmic,False,True,93,0.00135,0.00199
4299,5998,74,1,2024-09-21,14,Mobile Android,Wifi,Algorithmic,False,False,117,0.00115,0.00169
4307,4767,16,3,2024-05-12,4,Mobile iOS,Wifi,Algorithmic,False,False,164,0.00147,0.00216
4313,23825,27,4,2024-08-26,19,Mobile Android,Cellular,Algorithmic,False,True,162,0.00356,0.00523
4330,18769,10,3,2024-02-17,5,Desktop,Wifi,Editorial,False,False,142,0.00446,0.00656
4346,19924,78,3,2024-03-02,5,Mobile iOS,Wifi,Editorial,True,False,2,0.0,0.00558
4377,10657,8,4,2024-10-26,22,Tablet,Cellular,Algorithmic,False,False,307,0.00103,0.00151
4385,33881,65,1,2024-06-07,4,Smart Speaker,Wifi,Algorithmic,False,True,105,0.0032,0.0047
4395,24680,68,3,2024-05-11,11,Mobile Android,Offline,Algorithmic,False,True,293,0.00599,0.00881
4398,22588,19,2,2024-07-06,15,Tablet,Cellular,Search,False,False,275,0.00101,0.00149
4403,14770,1,4,2024-03-17,22,Mobile iOS,Wifi,Editorial,False,False,169,0.00126,0.00186
4432,12097,43,1,2024-10-20,6,Mobile iOS,Wifi,Search,False,True,206,0.00111,0.00163
4453,8607,5,1,2024-08-05,1,Mobile Android,Wifi,Editorial,False,False,111,0.00545,0.00801
4462,39416,2,3,2024-10-21,19,Mobile iOS,Cellular,Algorithmic,False,True,155,0.0015,0.00221
4473,33079,10,3,2024-03-31,2,Smart Speaker,Wifi,Search,False,True,107,0.00125,0.00184
4483,37008,30,2,2024-01-23,0,Desktop,Wifi,Search,True,False,12,0.0,0.00704
4488,4521,33,3,2024-08-31,22,Tablet,Wifi,Algorithmic,False,False,214,0.00275,0.00404
4489,37011,79,3,2024-01-27,5,Mobile Android,Wifi,Search,False,False,151,0.00124,0.00182
4496,19894,44,4,2024-12-26,22,Tablet,Wifi,Algorithmic,False,False,270,0.00111,0.00163
4501,2935,32,4,2024-12-19,0,Mobile iOS,Offline,Search,False,False,134,0.00113,0.00166
4514,25547,2,1,2024-09-21,14,Tablet,Wifi,Search,False,True,138,0.00273,0.00401
4527,39159,4,4,2024-12-13,22,Desktop,Wifi,Search,False,False,234,0.00135,0.00198
4533,3317,4,3,2024-10-27,20,Desktop,Wifi,Search,False,False,204,0.00144,0.00212
4544,7715,56,1,2024-03-24,16,Mobile Android,Wifi,Algorithmic,False,False,182,0.00483,0.00711
4564,3902,3,3,2024-12-18,8,Mobile Android,Wifi,Algorithmic,True,False,13,0.0,0.00139
4581,16995,41,2,2024-06-18,5,Desktop,Wifi,Search,False,False,165,0.00528,0.00777
4591,20889,93,4,2024-11-06,9,Desktop,Wifi,Algorithmic,False,False,152,0.00129,0.00189
4598,41625,49,4,2024-06-08,8,Mobile Android,Wifi,Algorithmic,False,True,215,0.00129,0.0019
4599,42620,4,3,2024-08-25,21,Smart Speaker,Wifi,Algorithmic,True,False,18,0.0,0.00881
4602,42820,14,2,2024-07-28,19,Tablet,Cellular,Editorial,False,False,175,0.0038,0.00559
4615,14873,43,3,2024-10-06,1,Desktop,Wifi,Algorithmic,False,False,224,0.00658,0.00967
4621,18669,20,1,2024-04-26,20,Mobile Android,Wifi,Algorithmic,False,True,212,0.00148,0.00218
4636,25080,67,3,2024-06-26,14,Desktop,Cellular,Editorial,False,False,165,0.001,0.00147
4637,14768,13,4,2024-07-13,9,Mobile Android,Offline,Algorithmic,False,False,252,0.00129,0.00189
4657,39931,1,4,2024-09-03,8,Tablet,Wifi,Search,False,False,153,0.00138,0.00203
4661,41353,30,3,2024-09-13,3,Tablet,Wifi,Algorithmic,True,False,26,0.0,0.00644
4691,27997,70,1,2024-12-12,4,Tablet,Cellular,Editorial,False,False,162,0.00126,0.00185
4703,35449,59,4,2024-09-20,3,Smart Speaker,Wifi,Search,True,False,24,0.0,0.00482
4706,23869,75,4,2024-07-14,11,Desktop,Wifi,Search,False,False,246,0.00092,0.00136
4708,17435,4,2,2024-11-04,15,Mobile Android,Wifi,Search,False,False,189,0.00371,0.00545
4712,11662,12,4,2024-10-08,17,Desktop,Cellular,Search,False,False,138,0.00424,0.00623
4735,41755,12,4,2024-04-13,2,Mobile Android,Wifi,Search,False,False,166,0.00148,0.00218
4743,43834,10,1,2024-03-18,20,Tablet,Wifi,Search,False,False,140,0.00106,0.00156
4794,25451,20,3,2024-12-10,2,Desktop,Wifi,Algorithmic,False,False,245,0.00614,0.00903
4804,23295,99,2,2024-03-30,16,Smart Speaker,Cellular,Search,False,False,159,0.00301,0.00442
4815,44599,62,2,2024-06-26,7,Smart Speaker,Cellular,Editorial,False,False,172,0.00412,0.00606
4828,42893,35,2,2024-08-26,4,Mobile iOS,Cellular,Editorial,False,False,203,0.00137,0.00202
4836,13827,14,2,2024-07-14,8,Mobile Android,Wifi,Search,False,False,246,0.00096,0.00141
4862,2709,39,2,2024-07-29,13,Smart Speaker,Wifi,Algorithmic,False,False,181,0.00311,0.00458
4870,2318,33,1,2024-09-26,7,Desktop,Wifi,Search,True,False,13,0.0,0.00139
4884,36682,4,1,2024-07-20,7,Tablet,Wifi,Algorithmic,True,False,16,0.0,0.00223
4901,22813,89,4,2024-03-05,5,Mobile Android,Wifi,Algorithmic,False,False,198,0.00442,0.0065
4902,41331,72,3,2024-08-07,2,Tablet,Wifi,Algorithmic,False,False,149,0.00408,0.006
4910,29417,25,2,2024-08-30,16,Mobile Android,Cellular,Algorithmic,False,False,94,0.00401,0.00589
4922,31530,58,2,2024-06-20,14,Mobile iOS,Cellular,Search,False,False,156,0.00141,0.00207
4927,33708,12,2,2024-09-27,23,Smart Speaker,Cellular,Algorithmic,False,False,192,0.00139,0.00205
4933,5377,90,3,2024-07-28,18,Tablet,Wifi,Search,False,False,246,0.00418,0.00615
4945,14553,77,4,2024-06-30,12,Tablet,Wifi,Editorial,True,False,8,0.0,0.00894
4960,32835,66,4,2024-05-02,9,Mobile Android,Cellular,Search,True,False,12,0.0,0.00169
4967,42073,28,1,2024-11-18,17,Desktop,Cellular,Editorial,False,False,215,0.00278,0.00409
4986,22136,23,4,2024-01-26,0,Desktop,Wifi,Algorithmic,False,False,160,0.00152,0.00223
4987,44838,18,3,2024-03-31,8,Smart Speaker,Wifi,Search,False,False,132,0.00416,0.00612
4992,4786,86,3,2024-11-08,21,Smart Speaker,Cellular,Algorithmic,False,False,296,0.00114,0.00168
5005,43402,50,3,2024-03-27,11,Mobile Android,Wifi,Search,False,False,111,0.00324,0.00476
5022,33992,25,4,2024-06-07,5,Desktop,Wifi,Search,False,False,148,0.0013,0.00191
5029,13960,9,3,2024-11-23,21,Smart Speaker,Cellular,Algorithmic,False,False,257,0.00147,0.00216
5030,26900,4,4,2024-02-15,19,Desktop,Offline,Search,False,False,263,0.0015,0.0022
5037,3910,50,3,2024-11-14,21,Tablet,Wifi,Search,False,False,139,0.00492,0.00723
5063,28927,32,4,2024-06-25,15,Mobile Android,Wifi,Search,False,False,154,0.00454,0.00668
5067,44542,61,3,2024-09-18,15,Mobile Android,Offline,Algorithmic,False,True,248,0.00133,0.00195
5082,11200,34,2,2024-10-21,2,Tablet,Wifi,Search,False,False,153,0.00133,0.00195
5086,34678,30,2,2024-11-24,22,Desktop,Wifi,Editorial,False,False,198,0.00411,0.00604
5090,6918,57,4,2024-01-17,9,Mobile Android,Wifi,Search,False,False,164,0.00098,0.00144
5093,10161,28,1,2024-10-24,9,Tablet,Wifi,Editorial,False,False,216,0.00112,0.00165
5100,43479,16,3,2024-11-09,11,Mobile Android,Wifi,Algorithmic,False,False,173,0.00551,0.0081
5107,13690,21,1,2024-12-29,13,Desktop,Offline,Search,False,True,213,0.00454,0.00667
5133,38152,64,2,2024-10-13,1,Tablet,Cellular,Algorithmic,False,False,212,0.00343,0.00505
5139,16882,9,2,2024-10-10,15,Mobile Android,Wifi,Algorithmic,True,False,19,0.0,0.00885
5141,37529,70,4,2024-08-26,23,Mobile iOS,Wifi,Editorial,True,False,6,0.0,0.00161
5158,17312,50,1,2024-08-16,11,Tablet,Wifi,Search,False,True,151,0.00135,0.00199
5189,41375,33,2,2024-07-25,20,Smart Speaker,Wifi,Editorial,False,False,215,0.00123,0.00181
5209,42844,44,1,2024-09-16,21,Desktop,Wifi,Algorithmic,False,False,245,0.00295,0.00434
5212,22651,39,1,2024-08-24,0,Desktop,Cellular,Algorithmic,False,False,115,0.00321,0.00472
5227,33995,81,2,2024-07-26,22,Tablet,Offline,Search,False,False,174,0.00328,0.00482
5247,19721,60,3,2024-07-27,12,Desktop,Wifi,Search,False,False,123,0.00316,0.00465
5248,40838,12,4,2024-04-06,20,Desktop,Wifi,Search,False,False,203,0.00446,0.00656
5273,22384,29,2,2024-08-27,20,Tablet,Wifi,Search,False,True,142,0.00352,0.00518
5295,44075,24,2,2024-04-30,5,Mobile iOS,Cellular,Search,False,False,169,0.00139,0.00204
5302,4010,80,1,2024-11-29,12,Mobile iOS,Offline,Editorial,False,False,237,0.00541,0.00795
5314,13032,66,2,2024-12-16,20,Mobile iOS,Wifi,Search,True,False,21,0.0,0.0019
5335,26060,3,2,2024-12-01,15,Mobile Android,Wifi,Algorithmic,False,False,153,0.00111,0.00163
5340,36923,66,3,2024-08-22,20,Mobile Android,Wifi,Editorial,False,False,211,0.00475,0.00698
5341,34810,47,1,2024-03-18,5,Desktop,Wifi,Algorithmic,False,False,149,0.00558,0.0082
5347,42921,47,2,2024-10-30,21,Smart Speaker,Wifi,Algorithmic,True,False,21,0.0,0.0071
5355,6088,67,3,2024-04-03,4,Smart Speaker,Wifi,Search,False,False,231,0.00143,0.0021
5358,34832,32,2,2024-07-19,7,Mobile iOS,Wifi,Algorithmic,True,False,15,0.0,0.00441
5361,42180,56,1,2024-08-29,8,Mobile iOS,Cellular,Algorithmic,False,False,257,0.00126,0.00185
5371,12619,18,1,2024-02-08,14,Mobile iOS,Wifi,Search,False,False,106,0.00134,0.00197
5396,2608,32,3,2024-07-01,17,Mobile Android,Cellular,Search,False,True,164,0.00416,0.00612
5403,10631,20,2,2024-11-08,1,Mobile Android,Cellular,Search,True,False,9,0.0,0.00204
5405,10761,45,2,2024-08-18,22,Smart Speaker,Offline,Algorithmic,False,False,196,0.00314,0.00462
5407,16029,100,2,2024-02-04,1,Desktop,Cellular,Search,False,False,197,0.00542,0.00797
5419,27559,34,4,2024-07-14,20,Tablet,Cellular,Algorithmic,True,False,4,0.0,0.00623
5426,41384,3,2,2024-05-14,17,Mobile Android,Cellular,Search,False,True,184,0.00151,0.00222
5428,3373,1,3,2024-03-06,6,Mobile iOS,Wifi,Algorithmic,False,False,203,0.00419,0.00616
5432,9817,7,2,2024-10-30,22,Tablet,Wifi,Search,False,False,197,0.00117,0.00172
5436,1329,42,3,2024-12-25,21,Tablet,Wifi,Algorithmic,True,True,13,0.0,0.0063
5463,5893,9,4,2024-07-07,1,Mobile iOS,Cellular,Algorithmic,False,False,175,0.00588,0.00865
5466,39181,60,1,2024-03-18,10,Smart Speaker,Cellular,Editorial,False,False,143,0.00406,0.00597
5477,17028,72,4,2024-12-11,2,Desktop,Wifi,Search,True,False,29,0.0,0.00691
5481,21648,86,3,2024-02-13,9,Mobile iOS,Wifi,Editorial,True,False,29,0.0,0.00718
5491,20492,48,1,2024-06-30,12,Tablet,Wifi,Editorial,False,False,264,0.00094,0.00138
5494,40930,8,3,2024-04-18,21,Tablet,Wifi,Search,False,True,286,0.0011,0.00162
5503,28913,1,3,2024-12-27,22,Smart Speaker,Wifi,Search,False,False,196,0.00663,0.00975
5508,18334,7,2,2024-05-09,18,Smart Speaker,Cellular,Editorial,False,False,212,0.00322,0.00473
5515,35592,22,2,2024-09-21,16,Tablet,Cellular,Algorithmic,False,False,166,0.00631,0.00928
5519,30588,19,2,2024-05-12,0,Mobile Android,Wifi,Search,False,False,250,0.00429,0.00631
5522,1514,3,1,2024-12-06,9,Smart Speaker,Offline,Editorial,False,False,137,0.00658,0.00968
5529,25983,85,1,2024-08-02,17,Mobile iOS,Wifi,Algorithmic,True,False,8,0.0,0.00174
5533,24696,75,3,2024-12-07,16,Mobile iOS,Cellular,Search,False,False,182,0.00133,0.00196
5540,44002,13,2,2024-08-02,18,Tablet,Wifi,Search,False,False,171,0.00426,0.00627
5546,43479,61,1,2024-11-20,13,Desktop,Wifi,Search,False,False,152,0.00449,0.0066
5550,5724,24,1,2024-08-17,6,Smart Speaker,Cellular,Editorial,True,False,15,0.0,0.00144
5568,37559,1,4,2024-12-29,23,Mobile iOS,Wifi,Search,False,False,134,0.00094,0.00138
5569,14327,11,4,2024-05-05,15,Mobile Android,Cellular,Algorithmic,False,False,212,0.00407,0.00598
5576,40788,31,4,2024-06-27,21,Mobile Android,Wifi,Search,False,False,108,0.00151,0.00222
5579,31439,21,1,2024-05-17,2,Tablet,Wifi,Algorithmic,False,False,227,0.00098,0.00144
5581,4803,63,4,2024-08-31,10,Mobile Android,Wifi,Algorithmic,True,False,27,0.0,0.00908
5594,3155,28,3,2024-04-03,4,Mobile iOS,Wifi,Algorithmic,True,False,29,0.0,0.00671
5599,43834,49,1,2024-10-18,15,Desktop,Offline,Search,False,True,272,0.00125,0.00184
5606,10876,87,4,2024-06-04,7,Desktop,Wifi,Algorithmic,True,False,13,0.0,0.00189
5615,3098,3,1,2024-10-15,3,Smart Speaker,Wifi,Search,False,False,163,0.00146,0.00215
5616,7810,5,2,2024-01-28,11,Desktop,Wifi,Search,False,False,134,0.00318,0.00468
5623,26307,47,2,2024-05-30,21,Mobile Android,Cellular,Search,False,False,139,0.00507,0.00745
5626,26892,48,3,2024-07-12,9,Mobile iOS,Offline,Algorithmic,True,False,29,0.0,0.00784
5642,34438,29,3,2024-08-04,11,Mobile iOS,Wifi,Algorithmic,True,False,21,0.0,0.00691
5654,15267,92,4,2024-09-30,3,Tablet,Cellular,Algorithmic,False,False,168,0.00592,0.0087
5663,39902,4,2,2024-07-31,4,Smart Speaker,Cellular,Editorial,True,False,27,0.0,0.00207
5669,30548,45,4,2024-11-23,11,Mobile iOS,Cellular,Algorithmic,True,False,9,0.0,0.00642
5671,19450,72,4,2024-04-14,7,Smart Speaker,Wifi,Search,False,True,117,0.00107,0.00157
5678,19571,10,1,2024-12-11,11,Mobile iOS,Offline,Editorial,False,False,128,0.00409,0.00602
5689,3791,19,1,2024-06-01,6,Smart Speaker,Cellular,Search,False,False,222,0.00145,0.00213
5697,5530,4,3,2024-08-18,1,Desktop,Cellular,Search,False,False,216,0.00349,0.00513
5708,11308,61,2,2024-08-31,0,Mobile Android,Wifi,Algorithmic,False,False,239,0.00124,0.00183
5712,39973,39,3,2024-02-07,14,Mobile Android,Wifi,Algorithmic,False,False,154,0.00097,0.00142
5718,21914,19,4,2024-11-19,23,Mobile iOS,Wifi,Search,False,False,219,0.00503,0.00739
5724,276,5,2,2024-07-06,21,Smart Speaker,Wifi,Search,True,False,14,0.0,0.009
5728,35841,68,4,2024-03-01,21,Mobile Android,Cellular,Search,False,False,296,0.00461,0.00678
5740,29756,97,4,2024-02-23,10,Desktop,Wifi,Search,True,False,4,0.0,0.0061
5747,770,68,3,2024-03-27,11,Tablet,Cellular,Editorial,True,False,20,0.0,0.00175
5748,8167,39,2,2024-02-13,20,Desktop,Cellular,Search,True,False,19,0.0,0.00158
5788,9680,1,1,2024-01-31,12,Mobile Android,Wifi,Algorithmic,False,False,186,0.00667,0.00981
5804,13188,52,4,2024-12-12,20,Tablet,Wifi,Search,False,False,136,0.00386,0.00568
5820,3258,81,1,2024-11-28,13,Smart Speaker,Cellular,Editorial,False,False,176,0.00481,0.00708
5835,2985,56,1,2024-05-26,16,Smart Speaker,Cellular,Algorithmic,False,False,215,0.00121,0.00178
5840,15272,17,3,2024-03-14,9,Desktop,Wifi,Search,False,True,151,0.0066,0.0097
5846,14951,48,2,2024-04-16,6,Mobile iOS,Wifi,Algorithmic,False,False,179,0.0067,0.00985
